id,flat_top_10_ids,flat_top_5_ids,generated_ans,subject,grade,chapter,chapter_title,question,type,difficulty,key_concepts,reference_chunk_id,recall_any_of,reference_answer,source,hit_5,hit_any_5,hit_10,hit_any_10,mrr_any
q_0058,"['physics_exercises_489_935a827d16', 'physics_figure_344_21852591bb', 'physics_exercises_355_7175d65ad5', 'physics_text_479_c976965e85', 'physics_text_478_198aba1294', 'physics_figure_344_f28cf6ed56', 'physics_figure_479_ebad2f2582', 'physics_figure_351_d27cbf3dc6', 'physics_text_345_8edec03b5e', 'physics_text_345_e950520a3a']","['physics_exercises_489_935a827d16', 'physics_figure_344_21852591bb', 'physics_exercises_355_7175d65ad5', 'physics_text_479_c976965e85', 'physics_text_478_198aba1294']",,physics,12,8,Electromagnetic Waves,"A parallel plate capacitor (Fig. 8.6) made of circular plates each of radius
R = 6.0 cm has a capacitance C = 100 pF. The capacitor is connected to
a 230 V ac supply with a (angular) frequency of 300 rad s⁻¹.
FIGURE 8.6",numerical,intermediate,['Electromagnetic Waves'],physics_exercises_489_935a827d16,"['physics_exercises_489_935a827d16', 'physics_exercises_490_40614a8dc9']","Maxwell formulated a set of equations involving electric and magnetic fields, and their sources, the charge and current densities. These equations are known as Maxwell's equations. Together with the Lorentz force formula (Chapter 4), they mathematically express all the basic laws of electromagnetism",ncert_exercise,True,True,True,True,1.0
q_0175,"['maths_exercises_94_ea97dd662c', 'maths_exercises_97_a90fe7e658', 'maths_text_529_b712e9a0c3', 'maths_text_546_178ae4924e', 'maths_exercises_452_ed798b598e', 'maths_text_93_ad63a13189', 'maths_text_530_9f4ed14bd9', 'maths_exercises_571_0ceef3ebbc', 'maths_text_92_04d4ee2227', 'maths_text_529_ccf76bfd5c']","['maths_exercises_94_ea97dd662c', 'maths_exercises_97_a90fe7e658', 'maths_text_529_b712e9a0c3', 'maths_text_546_178ae4924e', 'maths_exercises_452_ed798b598e']",,maths,11,5,Linear Inequalities,1/2 (3x/5 + 4) ≥ 1/3 (x - 6),conceptual,intermediate,['Linear Inequalities'],maths_exercises_94_ea97dd662c,"['maths_exercises_94_ea97dd662c', 'maths_exercises_94_8a59b4fdeb', 'maths_exercises_94_550beaf2a4']","In this Chapter, we will study linear inequalities in one and two variables. The
study of inequalities is very useful in solving problems in the field of science, mathematics,
statistics, economics, psychology, etc.",ncert_exercise,True,True,True,True,1.0
q_0329,"['biology_exercises_236_267d6e6c33', 'biology_text_232_35aabfb437', 'biology_figure_232_de705c87da', 'biology_text_231_df081145bf', 'biology_text_232_9ad0e30f80', 'biology_text_236_192a968fb4', 'biology_exercises_237_3f68872a44', 'biology_text_200_b9b81beaa1', 'biology_text_93_92b4287d95', 'physics_text_541_e6ac2a4613']","['biology_exercises_236_267d6e6c33', 'biology_text_232_35aabfb437', 'biology_figure_232_de705c87da', 'biology_text_231_df081145bf', 'biology_text_232_9ad0e30f80']",,biology,11,18,Neural Control and Coordination,"Explain the following processes:
   (a) Polarisation of the membrane of a nerve fibre
   (b) Depolarisation of the membrane of a nerve fibre
   (c) Transmission of a nerve impulse across a chemical synapse",conceptual,intermediate,['Neural Control and Coordination'],biology_exercises_236_267d6e6c33,"['biology_exercises_236_267d6e6c33', 'biology_exercises_237_3f68872a44']","The neural system provides an organised network of point-to-point
connections for a quick coordination. The endocrine system provides
chemical integration through hormones. In this chapter, you will learn
about the neural system of human, mechanisms of neural coordination
like transmission of nerve ",ncert_exercise,True,True,True,True,1.0
q_0493,"['maths_text_419_0d04996e0d', 'maths_text_417_26acfe115e', 'maths_text_419_fb45107431', 'maths_exercises_431_123efe3acb', 'maths_text_416_b2484a5200', 'maths_text_419_48176f14a1', 'maths_text_419_82afc1cb2b', 'maths_text_427_61804a42cc', 'maths_text_420_e22d26ef10', 'maths_text_425_44404da02b']","['maths_text_419_0d04996e0d', 'maths_text_417_26acfe115e', 'maths_text_419_fb45107431', 'maths_exercises_431_123efe3acb', 'maths_text_416_b2484a5200']",,maths,12,5,Continuity and Differentiability,What is Definition 1? Explain in the context of Continuity and Differentiability.,definition,basic,"['Definition 1', 'Continuity and Differentiability']",maths_text_417_26acfe115e,['maths_text_417_26acfe115e'],"Mathematically, it may be phrased precisely as follows:

**Definition 1** Suppose _f_ is a real function on a subset of the real numbers and let _c_ be a point in the domain of _f_. Then _f_ is continuous at _c_ if",generated_from_key_terms,True,True,True,True,0.5
q_0137,"['chemistry_exercises_477_8b8691da67', 'chemistry_marginalia_477_0d3f860b65', 'chemistry_text_449_eb4cfdd6e4', 'chemistry_text_448_b820e07bfd', 'chemistry_text_450_40f8f6aab7', 'chemistry_text_449_3c04628d1b', 'chemistry_text_548_a69913be65', 'chemistry_exercises_566_54633c54fd', 'chemistry_text_549_1abef05557', 'chemistry_text_482_72c69e0d97']","['chemistry_exercises_477_8b8691da67', 'chemistry_marginalia_477_0d3f860b65', 'chemistry_text_449_eb4cfdd6e4', 'chemistry_text_448_b820e07bfd', 'chemistry_text_450_40f8f6aab7']",,chemistry,12,6,Haloalkanes and Haloarenes,"Name the following halides according to IUPAC system and classify them as alkyl, allyl, benzyl (primary, secondary, tertiary), vinyl or aryl halides:
(i) (CH₃)₂CHCH(Cl)CH₃
(ii) CH₃CH₂CH(CH₃)CH(C₂H₅)Cl
(iii) CH₂CH₂C(CH₃)₂CH₂I
(iv) (CH₃)₃CCH₂CH(Br)C₆H₅
(v) CH₃CH(CH₃)CH(Br)CH₃
(vi) CH₃C(C₂H₅)₂CH₂Br
(vii) CH₃C(Cl)(C₂H₅)CH₂CH₃
(viii) CH₃CH=C(Cl)CH₂CH(CH₃)₂
(ix) CH₃CH=CHC(Br)(CH₃)₂
(x) p-ClC₆H₄CH₂CH(CH₃)₂
(xi) m-ClCH₂C₆H₄CH₂C(CH₃)₃
(xii) o-Br-C₆H₄CH(CH₃)CH₂CH₃",factual,basic,['Haloalkanes and Haloarenes'],chemistry_exercises_477_8b8691da67,"['chemistry_exercises_477_8b8691da67', 'chemistry_marginalia_477_0d3f860b65', 'chemistry_exercises_478_41fe06236f']","The replacement of hydrogen atom(s) in an aliphatic or aromatic hydrocarbon by halogen atom(s) results in the formation of alkyl halide (haloalkane) and aryl halide (haloarene), respectively. Haloalkanes contain halogen atom(s) attached to the sp³ hybridised carbon atom of an alkyl group whereas hal",ncert_exercise,True,True,True,True,1.0
q_0385,"['physics_text_27_1109c99afd', 'physics_text_27_f78db36086', 'physics_text_30_10d2eb1bb6', 'physics_text_33_d436be0d12', 'physics_text_26_61411680fc', 'physics_text_37_d08a15e3a3', 'physics_text_36_c8eafeda7a', 'physics_text_35_94a5168b12', 'physics_text_33_5aa9c8ca3d', 'physics_marginalia_36_c8b91300aa']","['physics_text_27_1109c99afd', 'physics_text_27_f78db36086', 'physics_text_30_10d2eb1bb6', 'physics_text_33_d436be0d12', 'physics_text_26_61411680fc']",,physics,11,3,Motion in a Plane,What is OP'? Explain in the context of Motion in a Plane.,definition,basic,"[""OP'"", 'Motion in a Plane']",physics_text_27_f78db36086,['physics_text_27_f78db36086'],"represented by another position vector, **OP'**
denoted by **r'**. The length of the vector **r**
represents the magnitude of the vector and its
direction is the direction in which P lies as seen
from O. If the object moves from P to P', the
vector **PP'** (with tail at P and tip at P') is called
th",generated_from_key_terms,True,True,True,True,0.5
q_0275,"['biology_exercises_34_793c58756e', 'biology_summary_34_1ed748f0a1', 'biology_summary_34_712f55ba60', 'biology_text_31_f2bffd2aee', 'biology_text_32_3705c794f5', 'biology_text_29_95c1b61ee1', 'biology_figure_27_01006b53ba', 'biology_exercises_35_b773992399', 'biology_text_18_60ae5c0f0b', 'biology_exercises_178_1a5b02bc67']","['biology_exercises_34_793c58756e', 'biology_summary_34_1ed748f0a1', 'biology_summary_34_712f55ba60', 'biology_text_31_f2bffd2aee', 'biology_text_32_3705c794f5']",,biology,11,3,Plant Kingdom,"Name three groups of plants that bear archegonia. Briefly describe the
life cycle of any one of them.",factual,basic,['Plant Kingdom'],biology_exercises_34_793c58756e,"['biology_exercises_34_793c58756e', 'biology_exercises_35_b773992399', 'biology_exercises_35_1c592e9a2f']","We must stress here that our understanding of the plant kingdom
has changed over time. Fungi, and members of the Monera and Protista
having cell walls have now been excluded from Plantae though earlier
classifications placed them in the same kingdom. So, the cyanobacteria
that are also referred to a",ncert_exercise,True,True,True,True,1.0
q_0350,"['biology_exercises_377_479ad66db8', 'biology_text_9_ebe00854b3', 'biology_text_56_450ee92116', 'biology_exercises_8_b9bcb1ead1', 'biology_text_4_62614a0b11', 'biology_text_5_6d4d79ca51', 'biology_text_450_97834088fe', 'biology_text_5_ceca236a75', 'biology_text_8_89c0a51db8', 'biology_text_467_655dae7974']","['biology_exercises_377_479ad66db8', 'biology_text_9_ebe00854b3', 'biology_text_56_450ee92116', 'biology_exercises_8_b9bcb1ead1', 'biology_text_4_62614a0b11']",,biology,12,6,Evolution,Attempt giving a clear definition of the term species.,conceptual,intermediate,['Evolution'],biology_exercises_377_479ad66db8,"['biology_exercises_377_479ad66db8', 'biology_exercises_378_8dba9794a3', 'biology_exercises_378_ca343aeed1']","## 6.1 ORIGIN OF LIFE

When we look at stars on a clear night sky we are, in a way, looking back in time. Stellar distances are measured in light years. What we see today is an object whose emitted light started its journey millions of year back and from trillions of kilometres away and reaching our",ncert_exercise,True,True,True,True,1.0
q_0059,"['physics_exercises_490_40614a8dc9', 'chemistry_text_38_2b0d16144a', 'physics_summary_489_2ffec8b6cd', 'physics_text_556_f11f678c17', 'physics_figure_485_83d8a9c951', 'physics_text_487_5753beff84', 'chemistry_text_38_55d8374dc8', 'chemistry_text_37_fd13cd0858', 'physics_text_556_012f93fdcd', 'physics_text_478_b447d1a322']","['physics_exercises_490_40614a8dc9', 'chemistry_text_38_2b0d16144a', 'physics_summary_489_2ffec8b6cd', 'physics_text_556_f11f678c17', 'physics_figure_485_83d8a9c951']",,physics,12,8,Electromagnetic Waves,"What physical quantity is the same for X-rays of wavelength 10⁻¹⁰ m, red light of wavelength 6800 Å and radiowaves of wavelength 500m?",numerical,intermediate,['Electromagnetic Waves'],physics_exercises_489_935a827d16,"['physics_exercises_489_935a827d16', 'physics_exercises_490_40614a8dc9']","Maxwell formulated a set of equations involving electric and magnetic fields, and their sources, the charge and current densities. These equations are known as Maxwell's equations. Together with the Lorentz force formula (Chapter 4), they mathematically express all the basic laws of electromagnetism",ncert_exercise,False,True,False,True,1.0
q_0370,"['biology_exercises_455_d49f0fb88d', 'biology_text_449_e70de7b7aa', 'biology_summary_454_2c812a19bc', 'biology_text_431_69cd5bd3d5', 'biology_figure_432_3f64993021', 'biology_text_153_df96fbed6a', 'biology_summary_275_ab86085ad1', 'biology_text_175_8b1473285a', 'biology_text_173_6e2db27ac9', 'biology_text_266_41b1a9ee35']","['biology_exercises_455_d49f0fb88d', 'biology_text_449_e70de7b7aa', 'biology_summary_454_2c812a19bc', 'biology_text_431_69cd5bd3d5', 'biology_figure_432_3f64993021']",,biology,12,11,Organisms and Populations,Name important defence mechanisms in plants against herbivory.,factual,basic,['Organisms and Populations'],biology_exercises_455_d49f0fb88d,['biology_exercises_455_d49f0fb88d'],"Ecology is basically concerned with four levels of biological
organisation – organisms, populations, communities and biomes. In this
chapter we explore ecology at population levels.",ncert_exercise,True,True,True,True,1.0
q_0447,"['chemistry_text_408_fd31a1131b', 'chemistry_text_407_31787d2dcc', 'chemistry_text_407_1c280373f9', 'chemistry_text_413_449091d9ef', 'chemistry_text_395_d2c0e40eee', 'chemistry_summary_420_8b9d45a2cf', 'chemistry_text_409_de696048cc', 'chemistry_text_397_2981d6ebbd', 'chemistry_text_404_c4f9ea22a4', 'chemistry_text_413_5ddf8774fd']","['chemistry_text_408_fd31a1131b', 'chemistry_text_407_31787d2dcc', 'chemistry_text_407_1c280373f9', 'chemistry_text_413_449091d9ef', 'chemistry_text_395_d2c0e40eee']",,chemistry,12,4,The d- and f-Block Elements,What is diamagnetism? Explain in the context of The d- and f-Block Elements.,definition,basic,"['diamagnetism', 'The d- and f-Block Elements']",chemistry_text_407_1c280373f9,['chemistry_text_407_1c280373f9'],"### 4.3.9 Magnetic Properties
When a magnetic field is applied to substances, mainly two types of magnetic behaviour are observed: *diamagnetism* and *paramagnetism*. Diamagnetic substances are repelled by the applied field while the paramagnetic substances are attracted. Substances which are",generated_from_key_terms,True,True,True,True,0.3333333333333333
q_0006,"['physics_exercises_23_3327bc9346', 'physics_figure_23_ef68fba675', 'physics_figure_68_56b5915245', 'physics_figure_27_34b8c68a54', 'maths_figure_218_f7308a6aea', 'maths_figure_28_170fe9f2c2', 'physics_figure_15_a7e9d6e80b', 'maths_exercises_489_caed0ee034', 'physics_figure_13_bbdaa49bed', 'physics_figure_16_c1d74aaf85']","['physics_exercises_23_3327bc9346', 'physics_figure_23_ef68fba675', 'physics_figure_68_56b5915245', 'physics_figure_27_34b8c68a54', 'maths_figure_218_f7308a6aea']",,physics,11,2,Motion in a Straight Line,"The position-time (x-t) graphs for two children A and B returning from their school O to their homes P and Q respectively are shown in Fig. 2.9. Choose the correct entries in the brackets below;
(a) (A/B) lives closer to the school than (B/A)
(b) (A/B) starts from the school earlier than (B/A)
(c) (A/B) walks faster than (B/A)
(d) A and B reach home at the (same/different) time
(e) (A/B) overtakes (B/A) on the road (once/twice).",conceptual,intermediate,['Motion in a Straight Line'],physics_exercises_23_3327bc9346,"['physics_exercises_23_3327bc9346', 'physics_exercises_23_1466c6134d', 'physics_exercises_23_4323901106']","Motion is change in position of an object with time. How
does the position change with time? In this chapter, we shall
learn how to describe motion. For this, we develop the
concepts of velocity and acceleration. We shall confine
ourselves to the study of motion of objects along a straight
line, als",ncert_exercise,True,True,True,True,1.0
q_0284,"['biology_exercises_69_72c67cd096', 'biology_text_60_c2e810770c', 'biology_text_60_319f1e3879', 'biology_text_60_f2be03dd38', 'biology_figure_61_31b3edac2f', 'biology_figure_260_41c365fdd5', 'biology_text_68_ddd4ea707e', 'biology_figure_61_5bae9a80a8', 'biology_exercises_164_24e42547b4', 'biology_summary_68_872e9fb922']","['biology_exercises_69_72c67cd096', 'biology_text_60_c2e810770c', 'biology_text_60_319f1e3879', 'biology_text_60_f2be03dd38', 'biology_figure_61_31b3edac2f']",,biology,11,5,Morphology of Flowering Plants,"Differentiate between
   (a) Racemose and cymose inflorescence
   (b) Apocarpous and syncarpous ovary",reasoning,intermediate,['Morphology of Flowering Plants'],biology_exercises_69_72c67cd096,['biology_exercises_69_72c67cd096'],"In chapters 2 and 3, we talked about classification of plants based
on morphological and other characteristics. For any successful attempt
at classification and at understanding any higher plant (or for that
matter any living organism) we need to know standard technical terms
and standard definition",ncert_exercise,True,True,True,True,1.0
q_0129,"['chemistry_exercises_421_e66cb237ab', 'chemistry_exercises_423_529c672312', 'chemistry_exercises_423_b785655248', 'chemistry_exercises_444_691add3645', 'chemistry_exercises_422_eb6ffb1370', 'chemistry_exercises_446_dfa5633640', 'chemistry_text_124_96af8046b3', 'chemistry_exercises_421_505bedde20', 'chemistry_exercises_423_304a2ecd0b', 'chemistry_text_396_874d781bb7']","['chemistry_exercises_421_e66cb237ab', 'chemistry_exercises_423_529c672312', 'chemistry_exercises_423_b785655248', 'chemistry_exercises_444_691add3645', 'chemistry_exercises_422_eb6ffb1370']",,chemistry,12,4,The d- and f-Block Elements,"Write down the electronic configuration of:
(i) Cr³⁺
(ii) Pm³⁺
(iii) Cu⁺
(iv) Ce⁴⁺
(v) Co²⁺
(vi) Lu²⁺
(vii) Mn²⁺
(viii) Th⁴⁺",factual,intermediate,['The d- and f-Block Elements'],chemistry_exercises_421_e66cb237ab,"['chemistry_exercises_421_e66cb237ab', 'chemistry_exercises_421_505bedde20', 'chemistry_exercises_422_eb6ffb1370']","The d-block of the periodic table contains the elements
of the groups 3-12 in which the d orbitals are
progressively filled in each of the four long periods.
The f-block consists of elements in which 4 f and 5 f
orbitals are progressively filled. They are placed in a
separate panel at the bottom of ",ncert_exercise,True,True,True,True,1.0
q_0537,"['biology_text_182_d23094723b', 'biology_text_184_bef08be07a', 'biology_summary_190_70d64118ba', 'biology_text_184_1d9ca545e7', 'biology_text_186_125cbf26ed', 'biology_summary_190_aaaf1425db', 'biology_text_184_7d59b2615d', 'biology_summary_190_b9dbc1e3bf', 'biology_figure_187_8d9fa1f1b7', 'biology_exercises_191_26b8ade4ca']","['biology_text_182_d23094723b', 'biology_text_184_bef08be07a', 'biology_summary_190_70d64118ba', 'biology_text_184_1d9ca545e7', 'biology_text_186_125cbf26ed']",,biology,11,14,Breathing and Exchange of Gases,What is gills? Explain in the context of Breathing and Exchange of Gases.,definition,basic,"['gills', 'Breathing and Exchange of Gases']",biology_text_182_d23094723b,['biology_text_182_d23094723b'],"Mechanisms of breathing vary among different groups of animals depending mainly on their habitats and levels of organisation. Lower invertebrates like sponges, coelenterates, flatworms, etc., exchange O₂ with CO₂ by simple diffusion over their entire body surface. Earthworms use their moist cuticle ",generated_from_key_terms,True,True,True,True,1.0
q_0240,"['maths_summary_564_83fb105a94', 'maths_exercises_508_f0428c80f5', 'maths_text_520_d4cb1c3160', 'maths_summary_564_50be1befad', 'maths_text_526_ec7b742b86', 'maths_text_523_d71ce8090f', 'maths_text_520_6c5556c706', 'maths_exercises_538_dfad3a7145', 'maths_text_548_cd5284ef7d', 'maths_text_506_f84b625261']","['maths_summary_564_83fb105a94', 'maths_exercises_508_f0428c80f5', 'maths_text_520_d4cb1c3160', 'maths_summary_564_50be1befad', 'maths_text_526_ec7b742b86']",,maths,12,7,Integrals,$ \int (ax^2 + bx + c) dx $,conceptual,intermediate,['Integrals'],maths_exercises_508_6be15f4fc5,"['maths_exercises_508_6be15f4fc5', 'maths_exercises_508_f0428c80f5', 'maths_exercises_509_aa04c38a87']","If a function _f_ is differentiable in an interval I, i.e., its derivative _f'_ exists at each point of I, then a natural question arises that given _f'_ at each point of I, can we determine the function? The functions that could possibly have given function as a derivative are called anti derivativ",ncert_exercise,False,True,False,True,0.5
q_0439,"['chemistry_text_275_57dd902e81', 'chemistry_text_242_5d26314608', 'chemistry_text_276_f0fc5caf01', 'chemistry_text_282_33bac3bd7e', 'chemistry_summary_305_66b8cb4ddd', 'chemistry_text_282_9a62d86fb2', 'chemistry_text_247_a056d56669', 'chemistry_text_287_f0030313ef', 'chemistry_text_242_ab5514ba64', 'chemistry_text_282_0a089028dd']","['chemistry_text_275_57dd902e81', 'chemistry_text_242_5d26314608', 'chemistry_text_276_f0fc5caf01', 'chemistry_text_282_33bac3bd7e', 'chemistry_summary_305_66b8cb4ddd']",,chemistry,11,9,Hydrocarbons,What is chain? Explain in the context of Hydrocarbons.,definition,basic,"['chain', 'Hydrocarbons']",chemistry_text_276_f0fc5caf01,['chemistry_text_276_f0fc5caf01'],"isomers. It is also clear that structures I and
III have continuous chain of carbon atoms
but structures II, IV and V have a branched
chain. Such structural isomers which differ
in chain of carbon atoms are known as **chain**
isomers. Thus, you have seen that C4H10
and C5H12 have two and three chain",generated_from_key_terms,True,True,True,True,0.3333333333333333
q_0196,"['maths_exercises_180_ac56fb1b45', 'maths_text_179_88b8d42f04', 'physics_text_443_44dc12f3a0', 'maths_text_78_aec03a12c5', 'maths_text_654_0c994bd781', 'maths_exercises_213_a6ae72ff96', 'maths_text_199_001044c58e', 'maths_text_654_7bc0064563', 'maths_exercises_540_d1240d9bc6', 'maths_text_81_d84830b3c3']","['maths_exercises_180_ac56fb1b45', 'maths_text_179_88b8d42f04', 'physics_text_443_44dc12f3a0', 'maths_text_78_aec03a12c5', 'maths_text_654_0c994bd781']",,maths,11,10,Conic Sections,"centre (1,1) and radius $\sqrt{2}$",conceptual,intermediate,['Conic Sections'],maths_exercises_180_ac56fb1b45,"['maths_exercises_180_ac56fb1b45', 'maths_exercises_180_94e58f4e5f', 'maths_exercises_185_d746a1675d']","we will see how the

intersection of a plane with a double napped right circular cone results in different types of curves.

## 10.2 Sections of a Cone

Let *l* be a fixed vertical line and *m* be another line intersecting it at a fixed point V and inclined to it at an angle α (Fig10.1).

<::transcr",ncert_exercise,True,True,True,True,1.0
q_0198,"['maths_exercises_210_a508cc9007', 'maths_text_209_2cb8cca3b0', 'maths_text_209_44292b8b7b', 'maths_summary_214_0d1d3735c1', 'physics_figure_97_000cafff08', 'maths_text_208_4a58c229cc', 'maths_exercises_83_828710e7da', 'maths_text_150_b690669cde', 'maths_text_159_86832fa994', 'maths_figure_423_7a64f0f4c1']","['maths_exercises_210_a508cc9007', 'maths_text_209_2cb8cca3b0', 'maths_text_209_44292b8b7b', 'maths_summary_214_0d1d3735c1', 'physics_figure_97_000cafff08']",,maths,11,11,Introduction to Three Dimensional Geometry,A point is in the XZ-plane. What can you say about its y-coordinate?,conceptual,intermediate,['Introduction to Three Dimensional Geometry'],maths_exercises_210_a508cc9007,"['maths_exercises_210_a508cc9007', 'maths_exercises_210_2c24a40c65', 'maths_exercises_211_48f3c6574d']","* For various activities in three dimensional geometry one may refer to the Book, ""A Hand Book for designing Mathematics Laboratory in Schools"", NCERT, 2005.",ncert_exercise,True,True,True,True,1.0
q_0563,"['biology_figure_403_fdfb1ff2ff', 'biology_text_402_6b0bfd2fc5', 'biology_figure_403_ba99a6815c', 'biology_summary_409_24dd9c4886', 'biology_summary_410_f7419638cd', 'biology_text_403_1e52a3226e', 'biology_text_402_6990a9727d', 'biology_text_406_36e1d1fffb', 'biology_text_408_f622d5bfcd', 'biology_text_408_45df6a0074']","['biology_figure_403_fdfb1ff2ff', 'biology_text_402_6b0bfd2fc5', 'biology_figure_403_ba99a6815c', 'biology_summary_409_24dd9c4886', 'biology_summary_410_f7419638cd']",,biology,12,8,Microbes in Human Welfare,What is fermentors? Explain in the context of Microbes in Human Welfare.,definition,basic,"['fermentors', 'Microbes in Human Welfare']",biology_text_402_6b0bfd2fc5,['biology_text_402_6b0bfd2fc5'],"## 8.2 Microbes in Industrial Products

Even in industry, microbes are used to synthesise a number of products valuable to human beings. Beverages and antibiotics are some examples. Production on an industrial scale, requires growing microbes in very large vessels called **fermentors** (Figure 8.4).",generated_from_key_terms,True,True,True,True,0.5
q_0306,"['biology_text_157_46b5827a0c', 'biology_exercises_164_24e42547b4', 'biology_text_157_c454a5d22a', 'biology_text_157_1342445d16', 'biology_summary_190_70d64118ba', 'biology_text_158_945f7df078', 'biology_text_159_23e5212495', 'biology_figure_156_1ebedbd6a7', 'biology_text_184_1d9ca545e7', 'biology_text_160_57ccdaa8cb']","['biology_text_157_46b5827a0c', 'biology_exercises_164_24e42547b4', 'biology_text_157_c454a5d22a', 'biology_text_157_1342445d16', 'biology_summary_190_70d64118ba']",,biology,11,12,Respiration in Plants,What are the main steps in aerobic respiration? Where does it take place?,definition,intermediate,['Respiration in Plants'],biology_exercises_164_24e42547b4,['biology_exercises_164_24e42547b4'],"All living organisms need energy for carrying out daily life activities,
be it absorption, transport, movement, reproduction or even breathing.
Where does all this energy come from? We know we eat food for energy -
but how is this energy taken from food? How is this energy utilised? Do
all foods giv",ncert_exercise,True,True,True,True,0.5
q_0217,"['maths_exercises_338_d73d016780', 'maths_exercises_339_b8cacadb06', 'maths_exercises_341_ccaec5a0ab', 'maths_exercises_343_c7e4d6131e', 'maths_text_334_317263c2ec', 'maths_exercises_343_6b8e3d3d60', 'maths_text_334_fbcb1e89c2', 'maths_exercises_341_4ab64c732d', 'maths_figure_334_61d9b496c3', 'maths_summary_562_54129b7936']","['maths_exercises_338_d73d016780', 'maths_exercises_339_b8cacadb06', 'maths_exercises_341_ccaec5a0ab', 'maths_exercises_343_c7e4d6131e', 'maths_text_334_317263c2ec']",,maths,12,2,Inverse Trigonometric Functions,"cosec⁻¹ (-√2)""
Find the values of the following:",conceptual,intermediate,['Inverse Trigonometric Functions'],maths_exercises_338_d73d016780,"['maths_exercises_338_d73d016780', 'maths_exercises_339_e9e08cb794', 'maths_exercises_339_c34fd7c415']","The inverse trigonometric functions play an important
role in calculus for they serve to define many integrals.
The concepts of inverse trigonometric functions is also used in science and engineering.

Aryabhata
(476-550 A. D.)",ncert_exercise,True,True,True,True,1.0
q_0548,"['biology_text_256_c8da96579c', 'biology_figure_257_6381c3bccc', 'biology_summary_274_ec575f4a5f', 'biology_text_256_e5c880b6ac', 'biology_summary_275_ab86085ad1', 'biology_figure_256_b2cd46b3a9', 'biology_text_256_4c1062437a', 'biology_figure_255_5c77358564', 'biology_text_262_c2e143c470', 'biology_text_268_8a29790641']","['biology_text_256_c8da96579c', 'biology_figure_257_6381c3bccc', 'biology_summary_274_ec575f4a5f', 'biology_text_256_e5c880b6ac', 'biology_summary_275_ab86085ad1']",,biology,12,1,Sexual Reproduction in Flowering Plants,What is anther? Explain in the context of Sexual Reproduction in Flowering Plants.,definition,basic,"['anther', 'Sexual Reproduction in Flowering Plants']",biology_text_256_a632324368,['biology_text_256_a632324368'],"SEXUAL REPRODUCTION IN FLOWERING PLANTS

## 1.2.1 Stamen, Microsporangium and Pollen Grain

Figure 1.2a shows the two parts of a typical **stamen** - the long and slender stalk called the **filament**, and the terminal generally bilobed structure called the **anther**. The proximal end of the filame",generated_from_key_terms,False,False,False,False,0.0
q_0406,"['physics_text_447_50a13c9d02', 'physics_text_453_905ec0c5b7', 'physics_text_453_22e8e01c40', 'physics_points_to_ponder_475_ea864f7ef5', 'physics_text_470_f187d2bb09', 'physics_text_454_c76299530e', 'physics_points_to_ponder_474_d0f916cc75', 'physics_text_458_a27118343c', 'physics_text_463_97a8f58bbb', 'physics_text_455_e3a8845d72']","['physics_text_447_50a13c9d02', 'physics_text_453_905ec0c5b7', 'physics_text_453_22e8e01c40', 'physics_points_to_ponder_475_ea864f7ef5', 'physics_text_470_f187d2bb09']",,physics,12,7,Alternating Current,What is alternating current? Explain in the context of Alternating Current.,definition,basic,"['alternating current', 'Alternating Current']",physics_text_453_905ec0c5b7,['physics_text_453_905ec0c5b7'],"ALTERNATING
CURRENT

## 7.1 INTRODUCTION

We have so far considered direct current (dc) sources and circuits with dc sources. These currents do not change direction with time. But voltages and currents that vary with time are very common. The electric mains supply in our homes and offices is a volta",generated_from_key_terms,True,True,True,True,0.5
q_0524,"['biology_text_92_cecbe74858', 'biology_text_87_8de358ba87', 'biology_text_87_d6bc73e323', 'biology_text_87_77d80f85b9', 'biology_text_93_28c5c6423d', 'biology_summary_101_2fff78bb99', 'biology_text_99_e4759402c4', 'biology_summary_101_4be487a7df', 'biology_text_94_2881b6e4d5', 'biology_text_98_0380d8df2b']","['biology_text_92_cecbe74858', 'biology_text_87_8de358ba87', 'biology_text_87_d6bc73e323', 'biology_text_87_77d80f85b9', 'biology_text_93_28c5c6423d']",,biology,11,8,Cell: The Unit of Life,What is organelles? Explain in the context of Cell: The Unit of Life.,definition,basic,"['organelles', 'Cell: The Unit of Life']",biology_text_87_d6bc73e323,['biology_text_87_d6bc73e323'],"Besides the nucleus, the eukaryotic cells have other membrane bound distinct structures called **organelles** like the endoplasmic reticulum (ER), the golgi complex, lysosomes, mitochondria, microbodies and vacuoles.
The prokaryotic cells lack such membrane bound organelles.",generated_from_key_terms,True,True,True,True,0.3333333333333333
