id,flat_top_10_ids,flat_top_5_ids,generated_ans,subject,grade,chapter,chapter_title,question,type,difficulty,key_concepts,reference_chunk_id,recall_any_of,reference_answer,source,hit_5,hit_any_5,hit_10,hit_any_10,mrr_any
q_0002,"['physics_exercises_9_afacf26fa6', 'biology_exercises_465_d6dfc36589', 'chemistry_exercises_392_7afa7252ea', 'biology_exercises_290_5983b66963', 'physics_text_6_d3c1d38088', 'chemistry_text_13_9d93952ed5', 'physics_text_4_c42e808245', 'physics_text_8_2472c4853e', 'physics_text_0_98e8e7527e', 'chemistry_text_110_d0bd520b8a']","['physics_exercises_9_afacf26fa6', 'biology_exercises_465_d6dfc36589', 'chemistry_exercises_392_7afa7252ea', 'biology_exercises_290_5983b66963', 'physics_text_6_d3c1d38088']",,physics,11,1,Units and Measurement,"Fill in the blanks by suitable conversion of units
(a) 1 kg m² s⁻² = ...g cm² s⁻²
(b) 1 m = ... ly
(c) 3.0 m s⁻² = ... km h⁻²
(d) G = 6.67 × 10⁻¹¹ N m² (kg)⁻² = ... (cm)³ s⁻² g⁻¹.",numerical,intermediate,['Units and Measurement'],physics_exercises_9_afacf26fa6,"['physics_exercises_9_afacf26fa6', 'physics_exercises_10_e628072851', 'physics_exercises_10_2eea2e4973']","**1.2 THE INTERNATIONAL SYSTEM OF UNITS**
In earlier time scientists of different countries were using different systems of units for measurement. Three such systems, the CGS, the FPS (or British) system and the MKS system were in use extensively till recently.",ncert_exercise,True,True,True,True,1.0
q_0233,"['maths_text_460_984fdaeff0', 'maths_exercises_462_224ed478d3', 'maths_exercises_463_8e0f07fc91', 'maths_text_461_ce5e72b106', 'maths_text_460_3866fa06c0', 'maths_text_460_6045372f08', 'maths_text_460_e268e1faa1', 'maths_exercises_463_1481dbd09a', 'maths_exercises_493_d689db8795', 'maths_text_461_e05170c0bf']","['maths_text_460_984fdaeff0', 'maths_exercises_462_224ed478d3', 'maths_exercises_463_8e0f07fc91', 'maths_text_461_ce5e72b106', 'maths_text_460_3866fa06c0']",,maths,12,6,Application of Derivatives,"Find the rate of change of the area of a circle with respect to its radius r when
   (a) r = 3 cm
   (b) r = 4 cm",numerical,intermediate,['Application of Derivatives'],maths_exercises_462_224ed478d3,"['maths_exercises_462_224ed478d3', 'maths_exercises_463_1481dbd09a', 'maths_exercises_463_8e0f07fc91']","## 6.2 Rate of Change of Quantities

Recall that by the derivative $\frac{ds}{dt}$, we mean the rate of change of distance $s$ with respect to the time $t$. In a similar fashion, whenever one quantity $y$ varies with another quantity $x$, satisfying some rule $y = f(x)$, then $\frac{dy}{dx}$ (or $f'",ncert_exercise,True,True,True,True,0.5
q_0532,"['biology_text_155_2b0ff1e67a', 'biology_text_153_df96fbed6a', 'biology_text_158_13a8177e20', 'biology_exercises_164_24e42547b4', 'biology_text_162_6f3bb9f2f0', 'biology_text_157_1342445d16', 'biology_text_159_6e85be5020', 'biology_text_156_1b5bcac8b9', 'biology_text_152_b1ec20e6ee', 'biology_text_152_1ff7f4e080']","['biology_text_155_2b0ff1e67a', 'biology_text_153_df96fbed6a', 'biology_text_158_13a8177e20', 'biology_exercises_164_24e42547b4', 'biology_text_162_6f3bb9f2f0']",,biology,11,12,Respiration in Plants,What is cellular respiration? Explain in the context of Respiration in Plants.,definition,basic,"['cellular respiration', 'Respiration in Plants']",biology_text_153_df96fbed6a,['biology_text_153_df96fbed6a'],directly (herbivores) or indirectly (carnivores). Saprophytes like fungi are dependent on dead and decaying matter. What is important to recognise is that ultimately all the food that is respired for life processes comes from photosynthesis. This chapter deals with **cellular respiration** or the me,generated_from_key_terms,True,True,True,True,0.5
q_0223,"['maths_exercises_354_7614b43f5c', 'maths_text_350_62d3aadf16', 'maths_text_376_f39d0e1f8d', 'maths_text_350_611bb450db', 'maths_text_350_189397f730', 'maths_text_377_2dc4c68547', 'maths_exercises_48_8caf962226', 'maths_text_243_bb94343035', 'maths_exercises_608_9ae0273d84', 'maths_text_378_71c4f5452c']","['maths_exercises_354_7614b43f5c', 'maths_text_350_62d3aadf16', 'maths_text_376_f39d0e1f8d', 'maths_text_350_611bb450db', 'maths_text_350_189397f730']",,maths,12,3,Matrices,"Construct a 2 × 2 matrix, A = [$a_{ij}$], whose elements are given by:
   (i) $a_{ij} = \frac{(i+j)^2}{2}$
   (ii) $a_{ij} = \frac{i}{j}$
   (iii) $a_{ij} = \frac{(i+2j)^2}{2}$",conceptual,intermediate,['Matrices'],maths_exercises_354_59bd097104,"['maths_exercises_354_59bd097104', 'maths_exercises_354_7614b43f5c', 'maths_exercises_354_d787f9eafc']","## 3.2 Matrix
Suppose we wish to express the information that Radha has 15 notebooks. We may express it as [15] with the understanding that the number inside [ ] is the number of notebooks that Radha has. Now, if we have to express that Radha has 15 notebooks and 6 pens. We may express it as [15 6] ",ncert_exercise,False,True,False,True,1.0
q_0151,"['chemistry_exercises_566_54633c54fd', 'chemistry_text_561_05b6da3f33', 'chemistry_text_560_39421d3a7b', 'chemistry_text_564_e5d93cd7bc', 'chemistry_text_565_d1c6b1c33a', 'chemistry_text_562_2ef8c9062e', 'chemistry_text_561_0bfd378e36', 'chemistry_text_541_6d06813ac5', 'chemistry_text_560_53a8e704d1', 'chemistry_text_557_c0af3a7f69']","['chemistry_exercises_566_54633c54fd', 'chemistry_text_561_05b6da3f33', 'chemistry_text_560_39421d3a7b', 'chemistry_text_564_e5d93cd7bc', 'chemistry_text_565_d1c6b1c33a']",,chemistry,12,9,Amines,"Account for the following:
(i) pKb of aniline is more than that of methylamine.
(ii) Ethylamine is soluble in water whereas aniline is not.
(iii) Methylamine in water reacts with ferric chloride to precipitate hydrated ferric oxide.
(iv) Although amino group is o- and p- directing in aromatic electrophilic substitution reactions, aniline on nitration gives a substantial amount of m-nitroaniline.
(v) Aniline does not undergo Friedel-Crafts reaction.
(vi) Diazonium salts of aromatic amines are mor",conceptual,intermediate,['Amines'],chemistry_exercises_566_54633c54fd,"['chemistry_exercises_566_54633c54fd', 'chemistry_exercises_566_7bd6131710', 'chemistry_exercises_567_9096bb1673']","I. AMINES
Amines can be considered as derivatives of ammonia,
obtained by replacement of one, two or all the three
hydrogen atoms by alkyl and/or aryl groups.
For example:",ncert_exercise,True,True,True,True,1.0
q_0058,"['physics_exercises_489_935a827d16', 'physics_exercises_355_7175d65ad5', 'physics_figure_351_d27cbf3dc6', 'physics_text_479_c976965e85', 'physics_exercises_476_ba92467977', 'physics_exercises_356_1fd7c4a593', 'physics_text_349_8961b000b7', 'physics_figure_344_f28cf6ed56', 'physics_text_350_78e705ffd2', 'physics_figure_479_ebad2f2582']","['physics_exercises_489_935a827d16', 'physics_exercises_355_7175d65ad5', 'physics_figure_351_d27cbf3dc6', 'physics_text_479_c976965e85', 'physics_exercises_476_ba92467977']",,physics,12,8,Electromagnetic Waves,"A parallel plate capacitor (Fig. 8.6) made of circular plates each of radius
R = 6.0 cm has a capacitance C = 100 pF. The capacitor is connected to
a 230 V ac supply with a (angular) frequency of 300 rad s⁻¹.
FIGURE 8.6",numerical,intermediate,['Electromagnetic Waves'],physics_exercises_489_935a827d16,"['physics_exercises_489_935a827d16', 'physics_exercises_490_40614a8dc9']","Maxwell formulated a set of equations involving electric and magnetic fields, and their sources, the charge and current densities. These equations are known as Maxwell's equations. Together with the Lorentz force formula (Chapter 4), they mathematically express all the basic laws of electromagnetism",ncert_exercise,True,True,True,True,1.0
q_0175,"['chemistry_figure_469_e45efb7e0d', 'chemistry_marginalia_166_16d2e3e7ab', 'chemistry_figure_436_1a00605a7d', 'maths_exercises_432_dea23f2887', 'chemistry_figure_424_5556fdfb01', 'maths_exercises_428_e66d255642', 'chemistry_text_142_fdfdc8d2c8', 'maths_text_416_09e809b4bc', 'maths_text_417_14fa3ee071', 'maths_text_89_f7b1da179d']","['chemistry_figure_469_e45efb7e0d', 'chemistry_marginalia_166_16d2e3e7ab', 'chemistry_figure_436_1a00605a7d', 'maths_exercises_432_dea23f2887', 'chemistry_figure_424_5556fdfb01']",,maths,11,5,Linear Inequalities,1/2 (3x/5 + 4) ≥ 1/3 (x - 6),conceptual,intermediate,['Linear Inequalities'],maths_exercises_94_ea97dd662c,"['maths_exercises_94_ea97dd662c', 'maths_exercises_94_8a59b4fdeb', 'maths_exercises_94_550beaf2a4']","In this Chapter, we will study linear inequalities in one and two variables. The
study of inequalities is very useful in solving problems in the field of science, mathematics,
statistics, economics, psychology, etc.",ncert_exercise,False,False,False,False,0.0
q_0329,"['biology_exercises_236_267d6e6c33', 'biology_exercises_237_3f68872a44', 'biology_text_236_192a968fb4', 'biology_text_229_a88b819dad', 'biology_text_233_df948e9517', 'biology_text_232_35aabfb437', 'biology_text_231_4c63b1eb57', 'biology_text_231_df081145bf', 'biology_text_233_13d9521680', 'biology_figure_233_39bf8df5ae']","['biology_exercises_236_267d6e6c33', 'biology_exercises_237_3f68872a44', 'biology_text_236_192a968fb4', 'biology_text_229_a88b819dad', 'biology_text_233_df948e9517']",,biology,11,18,Neural Control and Coordination,"Explain the following processes:
   (a) Polarisation of the membrane of a nerve fibre
   (b) Depolarisation of the membrane of a nerve fibre
   (c) Transmission of a nerve impulse across a chemical synapse",conceptual,intermediate,['Neural Control and Coordination'],biology_exercises_236_267d6e6c33,"['biology_exercises_236_267d6e6c33', 'biology_exercises_237_3f68872a44']","The neural system provides an organised network of point-to-point
connections for a quick coordination. The endocrine system provides
chemical integration through hormones. In this chapter, you will learn
about the neural system of human, mechanisms of neural coordination
like transmission of nerve ",ncert_exercise,True,True,True,True,1.0
q_0493,"['maths_exercises_429_cf7beb0f26', 'maths_text_419_48176f14a1', 'maths_text_425_a16a45d7cf', 'maths_text_418_4671e65b6c', 'maths_text_419_82afc1cb2b', 'maths_text_419_0d04996e0d', 'maths_exercises_429_cb060149c0', 'maths_text_438_e4ccbe37c5', 'maths_text_417_26acfe115e', 'maths_text_424_6642e2a613']","['maths_exercises_429_cf7beb0f26', 'maths_text_419_48176f14a1', 'maths_text_425_a16a45d7cf', 'maths_text_418_4671e65b6c', 'maths_text_419_82afc1cb2b']",,maths,12,5,Continuity and Differentiability,What is Definition 1? Explain in the context of Continuity and Differentiability.,definition,basic,"['Definition 1', 'Continuity and Differentiability']",maths_text_417_26acfe115e,['maths_text_417_26acfe115e'],"Mathematically, it may be phrased precisely as follows:

**Definition 1** Suppose _f_ is a real function on a subset of the real numbers and let _c_ be a point in the domain of _f_. Then _f_ is continuous at _c_ if",generated_from_key_terms,False,False,True,True,0.1111111111111111
q_0137,"['chemistry_exercises_477_8b8691da67', 'chemistry_marginalia_477_0d3f860b65', 'chemistry_text_450_40f8f6aab7', 'chemistry_text_448_b820e07bfd', 'chemistry_text_550_5d584043e7', 'chemistry_exercises_566_7bd6131710', 'chemistry_text_449_eb4cfdd6e4', 'chemistry_marginalia_567_22e4797f29', 'chemistry_exercises_567_9096bb1673', 'chemistry_text_504_c0c19e0672']","['chemistry_exercises_477_8b8691da67', 'chemistry_marginalia_477_0d3f860b65', 'chemistry_text_450_40f8f6aab7', 'chemistry_text_448_b820e07bfd', 'chemistry_text_550_5d584043e7']",,chemistry,12,6,Haloalkanes and Haloarenes,"Name the following halides according to IUPAC system and classify them as alkyl, allyl, benzyl (primary, secondary, tertiary), vinyl or aryl halides:
(i) (CH₃)₂CHCH(Cl)CH₃
(ii) CH₃CH₂CH(CH₃)CH(C₂H₅)Cl
(iii) CH₂CH₂C(CH₃)₂CH₂I
(iv) (CH₃)₃CCH₂CH(Br)C₆H₅
(v) CH₃CH(CH₃)CH(Br)CH₃
(vi) CH₃C(C₂H₅)₂CH₂Br
(vii) CH₃C(Cl)(C₂H₅)CH₂CH₃
(viii) CH₃CH=C(Cl)CH₂CH(CH₃)₂
(ix) CH₃CH=CHC(Br)(CH₃)₂
(x) p-ClC₆H₄CH₂CH(CH₃)₂
(xi) m-ClCH₂C₆H₄CH₂C(CH₃)₃
(xii) o-Br-C₆H₄CH(CH₃)CH₂CH₃",factual,basic,['Haloalkanes and Haloarenes'],chemistry_exercises_477_8b8691da67,"['chemistry_exercises_477_8b8691da67', 'chemistry_marginalia_477_0d3f860b65', 'chemistry_exercises_478_41fe06236f']","The replacement of hydrogen atom(s) in an aliphatic or aromatic hydrocarbon by halogen atom(s) results in the formation of alkyl halide (haloalkane) and aryl halide (haloarene), respectively. Haloalkanes contain halogen atom(s) attached to the sp³ hybridised carbon atom of an alkyl group whereas hal",ncert_exercise,True,True,True,True,1.0
q_0385,"['physics_text_538_a1b3ad4621', 'physics_text_37_28e046ea65', 'physics_text_38_00345355b6', 'physics_text_41_a1fc73cfb3', 'physics_marginalia_36_c8b91300aa', 'physics_marginalia_38_84481ea6a7', 'physics_marginalia_46_2f9e43bfc4', 'physics_text_29_65591461c9', 'physics_text_37_33f58335a6', 'physics_marginalia_30_7e1eaa1475']","['physics_text_538_a1b3ad4621', 'physics_text_37_28e046ea65', 'physics_text_38_00345355b6', 'physics_text_41_a1fc73cfb3', 'physics_marginalia_36_c8b91300aa']",,physics,11,3,Motion in a Plane,What is OP'? Explain in the context of Motion in a Plane.,definition,basic,"[""OP'"", 'Motion in a Plane']",physics_text_27_f78db36086,['physics_text_27_f78db36086'],"represented by another position vector, **OP'**
denoted by **r'**. The length of the vector **r**
represents the magnitude of the vector and its
direction is the direction in which P lies as seen
from O. If the object moves from P to P', the
vector **PP'** (with tail at P and tip at P') is called
th",generated_from_key_terms,False,False,False,False,0.0
q_0275,"['biology_exercises_34_793c58756e', 'biology_text_120_588ece9479', 'biology_exercises_378_97eddd40e4', 'biology_text_18_60ae5c0f0b', 'biology_exercises_54_8aab2a2218', 'biology_text_96_7bf2395432', 'biology_exercises_178_1a5b02bc67', 'biology_summary_34_1ed748f0a1', 'chemistry_figure_548_c5b3dd3705', 'biology_text_142_207def9a49']","['biology_exercises_34_793c58756e', 'biology_text_120_588ece9479', 'biology_exercises_378_97eddd40e4', 'biology_text_18_60ae5c0f0b', 'biology_exercises_54_8aab2a2218']",,biology,11,3,Plant Kingdom,"Name three groups of plants that bear archegonia. Briefly describe the
life cycle of any one of them.",factual,basic,['Plant Kingdom'],biology_exercises_34_793c58756e,"['biology_exercises_34_793c58756e', 'biology_exercises_35_b773992399', 'biology_exercises_35_1c592e9a2f']","We must stress here that our understanding of the plant kingdom
has changed over time. Fungi, and members of the Monera and Protista
having cell walls have now been excluded from Plantae though earlier
classifications placed them in the same kingdom. So, the cyanobacteria
that are also referred to a",ncert_exercise,True,True,True,True,1.0
q_0350,"['biology_exercises_377_479ad66db8', 'biology_text_1_466750d473', 'maths_text_18_9e3e5a39eb', 'biology_exercises_378_8dba9794a3', 'biology_marginalia_454_f1dad4299e', 'chemistry_text_409_7d09589be3', 'physics_text_77_d5f3ab7662', 'biology_exercises_302_4a9005d51c', 'physics_text_300_09fb4acd29', 'maths_text_465_60b218bb58']","['biology_exercises_377_479ad66db8', 'biology_text_1_466750d473', 'maths_text_18_9e3e5a39eb', 'biology_exercises_378_8dba9794a3', 'biology_marginalia_454_f1dad4299e']",,biology,12,6,Evolution,Attempt giving a clear definition of the term species.,conceptual,intermediate,['Evolution'],biology_exercises_377_479ad66db8,"['biology_exercises_377_479ad66db8', 'biology_exercises_378_8dba9794a3', 'biology_exercises_378_ca343aeed1']","## 6.1 ORIGIN OF LIFE

When we look at stars on a clear night sky we are, in a way, looking back in time. Stellar distances are measured in light years. What we see today is an object whose emitted light started its journey millions of year back and from trillions of kilometres away and reaching our",ncert_exercise,True,True,True,True,1.0
q_0059,"['physics_exercises_490_40614a8dc9', 'physics_text_478_b447d1a322', 'chemistry_exercises_68_895f307626', 'physics_points_to_ponder_543_d1da4a8e84', 'physics_text_526_c02bb7de64', 'chemistry_text_38_55d8374dc8', 'chemistry_text_37_fd13cd0858', 'physics_text_491_b424200afc', 'chemistry_figure_37_8b5b172a48', 'chemistry_text_439_1660e186e8']","['physics_exercises_490_40614a8dc9', 'physics_text_478_b447d1a322', 'chemistry_exercises_68_895f307626', 'physics_points_to_ponder_543_d1da4a8e84', 'physics_text_526_c02bb7de64']",,physics,12,8,Electromagnetic Waves,"What physical quantity is the same for X-rays of wavelength 10⁻¹⁰ m, red light of wavelength 6800 Å and radiowaves of wavelength 500m?",numerical,intermediate,['Electromagnetic Waves'],physics_exercises_489_935a827d16,"['physics_exercises_489_935a827d16', 'physics_exercises_490_40614a8dc9']","Maxwell formulated a set of equations involving electric and magnetic fields, and their sources, the charge and current densities. These equations are known as Maxwell's equations. Together with the Lorentz force formula (Chapter 4), they mathematically express all the basic laws of electromagnetism",ncert_exercise,False,True,False,True,1.0
q_0370,"['biology_exercises_455_d49f0fb88d', 'biology_summary_454_2c812a19bc', 'biology_text_392_cf38b0a704', 'biology_text_135_9efc521341', 'biology_text_140_bebf7eeb4b', 'biology_text_138_cb8db387ee', 'biology_text_140_fbc077b917', 'biology_text_149_0cad893b35', 'chemistry_text_278_3de70b341d', 'biology_text_146_d419e2f62d']","['biology_exercises_455_d49f0fb88d', 'biology_summary_454_2c812a19bc', 'biology_text_392_cf38b0a704', 'biology_text_135_9efc521341', 'biology_text_140_bebf7eeb4b']",,biology,12,11,Organisms and Populations,Name important defence mechanisms in plants against herbivory.,factual,basic,['Organisms and Populations'],biology_exercises_455_d49f0fb88d,['biology_exercises_455_d49f0fb88d'],"Ecology is basically concerned with four levels of biological
organisation – organisms, populations, communities and biomes. In this
chapter we explore ecology at population levels.",ncert_exercise,True,True,True,True,1.0
q_0447,"['chemistry_text_407_1c280373f9', 'chemistry_text_404_d712cfb010', 'chemistry_text_416_24062d09f9', 'chemistry_text_413_449091d9ef', 'chemistry_text_408_0359b46200', 'chemistry_text_404_66d0a91beb', 'chemistry_summary_420_b23b4b3d60', 'chemistry_marginalia_405_f33bc5474d', 'chemistry_text_415_0d97beb720', 'chemistry_exercises_421_505bedde20']","['chemistry_text_407_1c280373f9', 'chemistry_text_404_d712cfb010', 'chemistry_text_416_24062d09f9', 'chemistry_text_413_449091d9ef', 'chemistry_text_408_0359b46200']",,chemistry,12,4,The d- and f-Block Elements,What is diamagnetism? Explain in the context of The d- and f-Block Elements.,definition,basic,"['diamagnetism', 'The d- and f-Block Elements']",chemistry_text_407_1c280373f9,['chemistry_text_407_1c280373f9'],"### 4.3.9 Magnetic Properties
When a magnetic field is applied to substances, mainly two types of magnetic behaviour are observed: *diamagnetism* and *paramagnetism*. Diamagnetic substances are repelled by the applied field while the paramagnetic substances are attracted. Substances which are",generated_from_key_terms,True,True,True,True,1.0
q_0006,"['physics_exercises_23_3327bc9346', 'maths_text_314_e852f869f9', 'maths_text_100_adad42eb7c', 'maths_text_313_b95b34c5aa', 'maths_text_4_373f1ce1a9', 'maths_text_8_6f3522c887', 'maths_exercises_373_5f1855ee07', 'maths_text_13_011f7a0179', 'physics_text_20_9dce79b05b', 'physics_text_27_1109c99afd']","['physics_exercises_23_3327bc9346', 'maths_text_314_e852f869f9', 'maths_text_100_adad42eb7c', 'maths_text_313_b95b34c5aa', 'maths_text_4_373f1ce1a9']",,physics,11,2,Motion in a Straight Line,"The position-time (x-t) graphs for two children A and B returning from their school O to their homes P and Q respectively are shown in Fig. 2.9. Choose the correct entries in the brackets below;
(a) (A/B) lives closer to the school than (B/A)
(b) (A/B) starts from the school earlier than (B/A)
(c) (A/B) walks faster than (B/A)
(d) A and B reach home at the (same/different) time
(e) (A/B) overtakes (B/A) on the road (once/twice).",conceptual,intermediate,['Motion in a Straight Line'],physics_exercises_23_3327bc9346,"['physics_exercises_23_3327bc9346', 'physics_exercises_23_1466c6134d', 'physics_exercises_23_4323901106']","Motion is change in position of an object with time. How
does the position change with time? In this chapter, we shall
learn how to describe motion. For this, we develop the
concepts of velocity and acceleration. We shall confine
ourselves to the study of motion of objects along a straight
line, als",ncert_exercise,True,True,True,True,1.0
q_0284,"['biology_exercises_69_72c67cd096', 'biology_text_60_c2e810770c', 'biology_figure_260_41c365fdd5', 'biology_text_68_ddd4ea707e', 'biology_text_259_0484e86352', 'biology_text_60_319f1e3879', 'biology_figure_61_31b3edac2f', 'biology_text_60_f2be03dd38', 'biology_text_56_789e688312', 'biology_text_66_3e28c221a0']","['biology_exercises_69_72c67cd096', 'biology_text_60_c2e810770c', 'biology_figure_260_41c365fdd5', 'biology_text_68_ddd4ea707e', 'biology_text_259_0484e86352']",,biology,11,5,Morphology of Flowering Plants,"Differentiate between
   (a) Racemose and cymose inflorescence
   (b) Apocarpous and syncarpous ovary",reasoning,intermediate,['Morphology of Flowering Plants'],biology_exercises_69_72c67cd096,['biology_exercises_69_72c67cd096'],"In chapters 2 and 3, we talked about classification of plants based
on morphological and other characteristics. For any successful attempt
at classification and at understanding any higher plant (or for that
matter any living organism) we need to know standard technical terms
and standard definition",ncert_exercise,True,True,True,True,1.0
q_0129,"['chemistry_exercises_421_505bedde20', 'maths_figure_209_3cc0730480', 'chemistry_exercises_421_e66cb237ab', 'maths_exercises_16_8d4b7a485a', 'chemistry_exercises_423_529c672312', 'maths_exercises_11_1469d9d60d', 'chemistry_text_128_387969e244', 'chemistry_table_277_0b4ba736db', 'maths_exercises_17_bf4670c9ab', 'chemistry_exercises_477_8b8691da67']","['chemistry_exercises_421_505bedde20', 'maths_figure_209_3cc0730480', 'chemistry_exercises_421_e66cb237ab', 'maths_exercises_16_8d4b7a485a', 'chemistry_exercises_423_529c672312']",,chemistry,12,4,The d- and f-Block Elements,"Write down the electronic configuration of:
(i) Cr³⁺
(ii) Pm³⁺
(iii) Cu⁺
(iv) Ce⁴⁺
(v) Co²⁺
(vi) Lu²⁺
(vii) Mn²⁺
(viii) Th⁴⁺",factual,intermediate,['The d- and f-Block Elements'],chemistry_exercises_421_e66cb237ab,"['chemistry_exercises_421_e66cb237ab', 'chemistry_exercises_421_505bedde20', 'chemistry_exercises_422_eb6ffb1370']","The d-block of the periodic table contains the elements
of the groups 3-12 in which the d orbitals are
progressively filled in each of the four long periods.
The f-block consists of elements in which 4 f and 5 f
orbitals are progressively filled. They are placed in a
separate panel at the bottom of ",ncert_exercise,True,True,True,True,1.0
q_0537,"['biology_figure_189_81ca652284', 'biology_text_185_5cb2eec674', 'biology_text_182_d23094723b', 'biology_text_189_d910f30ed2', 'biology_text_186_125cbf26ed', 'biology_text_185_8cd8f5f0bb', 'biology_text_187_f28a43264e', 'biology_text_186_ce318ca697', 'biology_text_186_2f4963abac', 'biology_text_186_a022840c33']","['biology_figure_189_81ca652284', 'biology_text_185_5cb2eec674', 'biology_text_182_d23094723b', 'biology_text_189_d910f30ed2', 'biology_text_186_125cbf26ed']",,biology,11,14,Breathing and Exchange of Gases,What is gills? Explain in the context of Breathing and Exchange of Gases.,definition,basic,"['gills', 'Breathing and Exchange of Gases']",biology_text_182_d23094723b,['biology_text_182_d23094723b'],"Mechanisms of breathing vary among different groups of animals depending mainly on their habitats and levels of organisation. Lower invertebrates like sponges, coelenterates, flatworms, etc., exchange O₂ with CO₂ by simple diffusion over their entire body surface. Earthworms use their moist cuticle ",generated_from_key_terms,True,True,True,True,0.3333333333333333
q_0240,"['maths_text_550_5689a11029', 'maths_text_549_f04da2ca9b', 'maths_text_550_735ad2de3a', 'maths_text_548_cd5284ef7d', 'maths_text_510_c219ac4b5e', 'maths_text_548_afcbbfe17f', 'maths_text_506_2459d63af4', 'maths_text_506_f84b625261', 'maths_text_549_8abcbe3905', 'maths_text_549_386b33df42']","['maths_text_550_5689a11029', 'maths_text_549_f04da2ca9b', 'maths_text_550_735ad2de3a', 'maths_text_548_cd5284ef7d', 'maths_text_510_c219ac4b5e']",,maths,12,7,Integrals,$ \int (ax^2 + bx + c) dx $,conceptual,intermediate,['Integrals'],maths_exercises_508_6be15f4fc5,"['maths_exercises_508_6be15f4fc5', 'maths_exercises_508_f0428c80f5', 'maths_exercises_509_aa04c38a87']","If a function _f_ is differentiable in an interval I, i.e., its derivative _f'_ exists at each point of I, then a natural question arises that given _f'_ at each point of I, can we determine the function? The functions that could possibly have given function as a derivative are called anti derivativ",ncert_exercise,False,False,False,False,0.0
q_0439,"['chemistry_text_242_5d26314608', 'chemistry_text_276_f0fc5caf01', 'chemistry_text_285_8579c688f1', 'chemistry_text_287_f0030313ef', 'chemistry_text_242_ab5514ba64', 'chemistry_text_282_456a6bea32', 'chemistry_text_282_0a089028dd', 'chemistry_text_282_33bac3bd7e', 'chemistry_text_282_adf8e67cf7', 'chemistry_text_294_61998aaa4c']","['chemistry_text_242_5d26314608', 'chemistry_text_276_f0fc5caf01', 'chemistry_text_285_8579c688f1', 'chemistry_text_287_f0030313ef', 'chemistry_text_242_ab5514ba64']",,chemistry,11,9,Hydrocarbons,What is chain? Explain in the context of Hydrocarbons.,definition,basic,"['chain', 'Hydrocarbons']",chemistry_text_276_f0fc5caf01,['chemistry_text_276_f0fc5caf01'],"isomers. It is also clear that structures I and
III have continuous chain of carbon atoms
but structures II, IV and V have a branched
chain. Such structural isomers which differ
in chain of carbon atoms are known as **chain**
isomers. Thus, you have seen that C4H10
and C5H12 have two and three chain",generated_from_key_terms,True,True,True,True,0.5
q_0196,"['maths_exercises_180_ac56fb1b45', 'maths_text_179_88b8d42f04', 'maths_text_178_380328e6c5', 'maths_text_179_2ed2cfc61f', 'maths_text_179_56810a616c', 'maths_text_179_194709a537', 'maths_text_179_acb44d65c6', 'maths_exercises_180_94e58f4e5f', 'maths_text_187_dbe61e6038', 'maths_text_182_f972966536']","['maths_exercises_180_ac56fb1b45', 'maths_text_179_88b8d42f04', 'maths_text_178_380328e6c5', 'maths_text_179_2ed2cfc61f', 'maths_text_179_56810a616c']",,maths,11,10,Conic Sections,"centre (1,1) and radius $\sqrt{2}$",conceptual,intermediate,['Conic Sections'],maths_exercises_180_ac56fb1b45,"['maths_exercises_180_ac56fb1b45', 'maths_exercises_180_94e58f4e5f', 'maths_exercises_185_d746a1675d']","we will see how the

intersection of a plane with a double napped right circular cone results in different types of curves.

## 10.2 Sections of a Cone

Let *l* be a fixed vertical line and *m* be another line intersecting it at a fixed point V and inclined to it at an angle α (Fig10.1).

<::transcr",ncert_exercise,True,True,True,True,1.0
q_0198,"['maths_exercises_210_a508cc9007', 'maths_figure_208_802ef43b17', 'physics_text_37_28e046ea65', 'maths_text_207_ff61aaf257', 'maths_figure_653_b32ae3cabd', 'maths_text_209_2cb8cca3b0', 'maths_summary_214_0d1d3735c1', 'maths_text_209_44292b8b7b', 'maths_figure_82_a570705eac', 'maths_figure_417_ac63dde925']","['maths_exercises_210_a508cc9007', 'maths_figure_208_802ef43b17', 'physics_text_37_28e046ea65', 'maths_text_207_ff61aaf257', 'maths_figure_653_b32ae3cabd']",,maths,11,11,Introduction to Three Dimensional Geometry,A point is in the XZ-plane. What can you say about its y-coordinate?,conceptual,intermediate,['Introduction to Three Dimensional Geometry'],maths_exercises_210_a508cc9007,"['maths_exercises_210_a508cc9007', 'maths_exercises_210_2c24a40c65', 'maths_exercises_211_48f3c6574d']","* For various activities in three dimensional geometry one may refer to the Book, ""A Hand Book for designing Mathematics Laboratory in Schools"", NCERT, 2005.",ncert_exercise,True,True,True,True,1.0
